id,title,organization,category,description,education,min_year,max_year,branch,skills,location,mode,deadline,prize,stipend,fee,url,source,last_verified,status
977,G20 Youth Summit Innovation Challenge - Season 49,DAAD,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge - Season 49. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Commerce/B.Com,"Problem Solving,Leadership",Delhi,ONLINE,2026-09-14,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-29,ACTIVE
978,Stanford University Knight-Hennessy Scholars - Season 49,DAAD,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 49. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Arts/Humanities,"Leadership,Research Methodology,Academic Writing",Delhi,ONLINE,2026-07-17,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-26,EXPIRED
979,L&T Build India Scholarship 2026,NITI Aayog,Scholarships,"Detailed description for L&T Build India Scholarship 2026. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Science/B.Sc,Civil Engineering,Chennai,OFFLINE,2026-10-24,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-28,ACTIVE
980,National Talent Search Examination (NTSE) - Season 49,Microsoft,Exams,"Detailed description for National Talent Search Examination (NTSE) - Season 49. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,5,Computer Science,"Problem Solving,Mathematics",Kolkata,ONLINE,2026-09-02,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-28,CLOSING_SOON
981,Smart India Hackathon - Season 50,Google,Hackathons,"Detailed description for Smart India Hackathon - Season 50. National level digital product building competition solving government problems. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Computer Science,React,Pune,ONLINE,2026-10-10,"Rs. 1,00,000","Rs. 1,00,000",0,https://sih.gov.in,https://sih.gov.in,2026-08-28,ACTIVE
982,Google Summer of Code (GSoC) 2026,Udemy,Internships,"Detailed description for Google Summer of Code (GSoC) 2026. Global program matching students with open source organizations. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Electronics & Communication,Git,Delhi,ONLINE,2026-12-23,N/A,Stipend ($1500 - $3000),0,https://summerofcode.withgoogle.com,https://summerofcode.withgoogle.com,2026-08-26,ACTIVE
983,ISRO Fellowship Program - Season 50,Reliance Foundation,Fellowships,"Detailed description for ISRO Fellowship Program - Season 50. Research fellowship for postgraduate students in aerospace, remote sensing, and computing. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,Computer Science,Academic Writing,Pune,ONLINE,2026-08-03,"Rs. 35,000 / month","Rs. 35,000 / month",0,https://isro.gov.in,https://isro.gov.in,2026-08-25,EXPIRED
984,Kaggle ML Competition: Indian Housing - Season 50,Amazon,Competitions,"Detailed description for Kaggle ML Competition: Indian Housing - Season 50. Solve machine learning regression challenges on public Indian dataset. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,5,Mechanical Engineering,Python,Mumbai,HYBRID,2026-08-28,"Prizes up to $10,000",N/A,0,https://kaggle.com,https://kaggle.com,2026-08-26,EXPIRED
985,Microsoft Learn Student Ambassador 2026,Ministry of Education,Ambassador Programs,"Detailed description for Microsoft Learn Student Ambassador 2026. Host workshops and build technical communities in your local college. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,1,3,All Branches,Public Speaking,Pune,ONLINE,2026-10-09,N/A,N/A,0,https://mvp.microsoft.com,https://mvp.microsoft.com,2026-08-26,ACTIVE
986,AWS Cloud Practitioner Certification Scholarship - Season 50,ISRO,Certifications,"Detailed description for AWS Cloud Practitioner Certification Scholarship - Season 50. Voucher scholarship providing 100% exam fee discount for students. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,2,4,Civil Engineering,"Docker,Kubernetes",Kolkata,HYBRID,2026-10-18,N/A,N/A,0,https://aws.amazon.com,https://aws.amazon.com,2026-08-26,ACTIVE
987,NITI Aayog Internship Scheme - Season 50,Startup India,Internships,"Detailed description for NITI Aayog Internship Scheme - Season 50. Work on public policy research and analysis under central government experts. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,5,All Branches,"Research Methodology,Communication,Data Analytics",Bangalore,HYBRID,2026-08-13,N/A,N/A,0,https://niti.gov.in,https://niti.gov.in,2026-08-29,EXPIRED
988,UNESCO Youth Volunteering Fellowship 2026,Buddy4Study,Volunteering,"Detailed description for UNESCO Youth Volunteering Fellowship 2026. Volunteer for community educational and digital literacy workshops. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Graduate,2,4,Arts/Humanities,"Communication,Leadership,Social Work",Pune,ONLINE,2026-09-06,N/A,N/A,0,https://unesco.org,https://unesco.org,2026-08-26,CLOSING_SOON
989,Study Abroad in Germany: DAAD Scholarship - Season 50,ISRO,Study Abroad,"Detailed description for Study Abroad in Germany: DAAD Scholarship - Season 50. Postgraduate full-degree funding for engineering and science graduates. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Biotechnology,German Language,Remote,OFFLINE,2026-08-31,N/A,N/A,0,https://daad.de,https://daad.de,2026-08-26,CLOSING_SOON
990,Startup India Seed Fund Challenge - Season 50,Amazon,Entrepreneurship,"Detailed description for Startup India Seed Fund Challenge - Season 50. Submit startup pitch to receive incubator grants and mentorship. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,4,Science/B.Sc,"Financial Accounting,Business Strategy,Public Speaking",Remote,ONLINE,2026-11-28,Up to Rs. 20 Lakhs funding,Up to Rs. 20 Lakhs funding,0,https://startupindia.gov.in,https://startupindia.gov.in,2026-08-28,ACTIVE
991,Adobe India Women in Tech Internship 2026,ISRO,Internships,"Detailed description for Adobe India Women in Tech Internship 2026. Summer internship for female engineering students in product development. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,5,Electronics & Communication,Algorithms,Mumbai,ONLINE,2026-12-04,"Stipend Rs. 1,00,000 / month","Stipend Rs. 1,00,000 / month",0,https://adobe.com,https://adobe.com,2026-08-27,UPCOMING
992,TCS CodeVita Coding Competition - Season 50,Microsoft,Competitions,"Detailed description for TCS CodeVita Coding Competition - Season 50. Global coding contest testing algorithmic problem-solving speed. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,5,Civil Engineering,"Data Structures,C++",Delhi,ONLINE,2026-12-10,"Prizes up to $20,000 + Job interview",N/A,0,https://tcscodevita.com,https://tcscodevita.com,2026-08-28,ACTIVE
993,UN Sustainable Development Goals Workshop - Season 50,Ministry of Education,Workshops,"Detailed description for UN Sustainable Development Goals Workshop - Season 50. Five-day interactive virtual seminar on local social impact strategies. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,Arts/Humanities,Communication,Kolkata,HYBRID,2026-10-01,N/A,N/A,0,https://sdg.un.org,https://sdg.un.org,2026-08-29,ACTIVE
994,International Conference on AI & ML (ICML India) 2026,HDFC Bank,Conferences,"Detailed description for International Conference on AI & ML (ICML India) 2026. Global research conference featuring top papers in AI/ML advancements. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 10,1,4,Commerce/B.Com,Research Methodology,Mumbai,HYBRID,2026-07-24,N/A,N/A,"Rs. 2,000",https://icml.cc,https://icml.cc,2026-08-28,EXPIRED
995,DRDO Young Scientist Lab Project - Season 50,ACM,Research,"Detailed description for DRDO Young Scientist Lab Project - Season 50. Participate in defense robotics and computer vision project implementation. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Diploma,2,4,Arts/Humanities,"Computer Vision,C++",Mumbai,ONLINE,2026-11-25,"Monthly stipend Rs. 31,000","Monthly stipend Rs. 31,000",0,https://drdo.gov.in,https://drdo.gov.in,2026-08-27,ACTIVE
996,GitHub Campus Expert Program - Season 50,Tata Trusts,Ambassador Programs,"Detailed description for GitHub Campus Expert Program - Season 50. Learn public speaking and tech organization skills supported by GitHub. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,2,4,Mechanical Engineering,"Leadership,Communication",Mumbai,HYBRID,2026-07-21,N/A,N/A,0,https://education.github.com,https://education.github.com,2026-08-26,EXPIRED
997,G20 Youth Summit Innovation Challenge 2026,Google,Innovation Challenges,"Detailed description for G20 Youth Summit Innovation Challenge 2026. Propose tech blueprints addressing renewable energy distribution. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Undergraduate,2,4,All Branches,Problem Solving,Hyderabad,ONLINE,2026-07-30,"Certificate + Cash prize Rs. 50,000","Certificate + Cash prize Rs. 50,000",0,https://g20.org,https://g20.org,2026-08-25,EXPIRED
998,Stanford University Knight-Hennessy Scholars - Season 50,GitHub,Study Abroad,"Detailed description for Stanford University Knight-Hennessy Scholars - Season 50. Full funding for graduate degrees at Stanford University in any field. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,2,3,Mechanical Engineering,"Academic Writing,Leadership",Pune,HYBRID,2026-09-02,N/A,N/A,0,https://knight-hennessy.stanford.edu,https://knight-hennessy.stanford.edu,2026-08-27,CLOSING_SOON
999,L&T Build India Scholarship - Season 50,CERN,Scholarships,"Detailed description for L&T Build India Scholarship - Season 50. Sponsorship for M.Tech in Construction Technology at IIT Madras/Delhi. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Postgraduate,1,5,Civil Engineering,"Physics,CAD",Pune,HYBRID,2026-11-28,"Tuition sponsored + Stipend Rs. 15,000","Tuition sponsored + Stipend Rs. 15,000",0,https://lntecc.com,https://lntecc.com,2026-08-27,ACTIVE
1000,National Talent Search Examination (NTSE) 2026,Smart India Hackathon,Exams,"Detailed description for National Talent Search Examination (NTSE) 2026. National scholarship exam identifying academic talent in high school. This provides a perfect match for students looking to excel in their career paths, build hands-on skills, and gain industry recognition.",Class 12,1,3,Biotechnology,"Mathematics,Problem Solving",Hyderabad,ONLINE,2026-09-10,N/A,N/A,0,https://ncert.nic.in,https://ncert.nic.in,2026-08-25,ACTIVE
